0.921875 0.015625 0.015625 4.082425e-004 1.674451e-004 -7.348790e-005 1.519107e-002 0 
0.953125 0.015625 0.015625 2.121816e-004 1.507975e-004 -4.869316e-005 1.512475e-002 0 
0.984375 0.015625 0.015625 5.503885e-005 7.283862e-005 -1.779933e-005 1.511137e-002 0 
0.015625 0.046875 0.015625 4.033200e-005 6.879000e-005 -1.376924e-004 1.729117e-002 0 
0.046875 0.046875 0.015625 2.574922e-004 2.176130e-004 -4.111808e-004 1.731641e-002 0 
0.078125 0.046875 0.015625 6.741795e-004 3.092428e-004 -5.702825e-004 1.729002e-002 0 
0.109375 0.046875 0.015625 1.141795e-003 3.915967e-004 -6.384603e-004 1.718846e-002 0 
0.140625 0.046875 0.015625 1.528681e-003 5.009321e-004 -6.519486e-004 1.701163e-002 0 
0.171875 0.046875 0.015625 1.743779e-003 6.484665e-004 -6.412677e-004 1.677371e-002 0 
0.203125 0.046875 0.015625 1.738251e-003 8.291458e-004 -6.273172e-004 1.649531e-002 0 
0.234375 0.046875 0.015625 1.499354e-003 1.032303e-003 -6.236665e-004 1.619928e-002 0 
0.265625 0.046875 0.015625 1.041466e-003 1.246818e-003 -6.376944e-004 1.590714e-002 0 
0.296875 0.046875 0.015625 3.970552e-004 1.462442e-003 -6.718644e-004 1.563819e-002 0 
0.328125 0.046875 0.015625 -3.902492e-004 1.669842e-003 -7.255014e-004 1.540839e-002 0 
0.359375 0.046875 0.015625 -1.269149e-003 1.860030e-003 -7.969617e-004 1.523068e-002 0 
0.390625 0.046875 0.015625 -2.182087e-003 2.024482e-003 -8.839788e-004 1.511415e-002 0 
0.421875 0.046875 0.015625 -3.067493e-003 2.155639e-003 -9.834606e-004 1.506408e-002 0 
0.453125 0.046875 0.015625 -3.862947e-003 2.245592e-003 -1.090780e-003 1.508104e-002 0 
0.484375 0.046875 0.015625 -4.506711e-003 2.284090e-003 -1.199518e-003 1.516066e-002 0 
0.515625 0.046875 0.015625 -4.942527e-003 2.265270e-003 -1.301901e-003 1.529287e-002 0 
0.546875 0.046875 0.015625 -5.125375e-003 2.187040e-003 -1.391647e-003 1.546345e-002 0 
0.578125 0.046875 0.015625 -5.030081e-003 2.057857e-003 -1.457715e-003 1.565016e-002 0 
0.609375 0.046875 0.015625 -4.655586e-003 1.881911e-003 -1.493569e-003 1.583274e-002 0 
0.640625 0.046875 0.015625 -4.028860e-003 1.676595e-003 -1.489932e-003 1.598689e-002 0 
0.671875 0.046875 0.015625 -3.212266e-003 1.463052e-003 -1.438920e-003 1.609103e-002 0 
0.703125 0.046875 0.015625 -2.292377e-003 1.261782e-003 -1.345463e-003 1.613242e-002 0 
0.734375 0.046875 0.015625 -1.364077e-003 1.090489e-003 -1.217423e-003 1.610692e-002 0 
0.765625 0.046875 0.015625 -5.184207e-004 9.604765e-004 -1.067240e-003 1.601982e-002 0 
0.796875 0.046875 0.015625 1.699699e-004 8.763862e-004 -9.085717e-004 1.588412e-002 0 
0.828125 0.046875 0.015625 6.504395e-004 8.368080e-004 -7.536965e-004 1.571777e-002 0 
0.859375 0.046875 0.015625 8.989129e-004 8.323284e-004 -6.103883e-004 1.554167e-002 0 
0.890625 0.046875 0.015625 9.192590e-004 8.427360e-004 -4.822524e-004 1.537676e-002 0 
0.921875 0.046875 0.015625 7.445898e-004 8.287330e-004 -3.637178e-004 1.524140e-002 0 
0.953125 0.046875 0.015625 4.416444e-004 7.146634e-004 -2.402476e-004 1.515091e-002 0 
0.984375 0.046875 0.015625 1.344119e-004 3.705022e-004 -9.041269e-005 1.511825e-002 0 
0.015625 0.078125 0.015625 -8.337672e-006 4.022206e-004 -2.277366e-004 1.731743e-002 0 
0.046875 0.078125 0.015625 1.579869e-004 9.540740e-004 -6.767737e-004 1.737310e-002 0 
0.078125 0.078125 0.015625 6.089560e-004 1.325944e-003 -9.625866e-004 1.738475e-002 0 
0.109375 0.078125 0.015625 1.156129e-003 1.638749e-003 -1.107315e-003 1.731143e-002 0 
0.140625 0.078125 0.015625 1.609056e-003 1.970509e-003 -1.158821e-003 1.714809e-002 0 
0.171875 0.078125 0.015625 1.833660e-003 2.353075e-003 -1.161854e-003 1.691037e-002 0 
0.203125 0.078125 0.015625 1.759983e-003 2.786168e-003 -1.151992e-003 1.662252e-002 0 
0.234375 0.078125 0.015625 1.372499e-003 3.255765e-003 -1.151133e-003 1.631098e-002 0 
0.265625 0.078125 0.015625 6.943937e-004 3.743364e-003 -1.171525e-003 1.599973e-002 0 
0.296875 0.078125 0.015625 -2.262321e-004 4.229961e-003 -1.217946e-003 1.570952e-002 0 
0.328125 0.078125 0.015625 -1.327365e-003 4.695574e-003 -1.289502e-003 1.545735e-002 0 
0.359375 0.078125 0.015625 -2.537923e-003 5.118357e-003 -1.382636e-003 1.525649e-002 0 
0.390625 0.078125 0.015625 -3.780696e-003 5.477279e-003 -1.491837e-003 1.511641e-002 0 
0.421875 0.078125 0.015625 -4.975724e-003 5.753770e-003 -1.611216e-003 1.504265e-002 0 
0.453125 0.078125 0.015625 -6.044493e-003 5.931316e-003 -1.734172e-003 1.503676e-002 0 
0.484375 0.078125 0.015625 -6.906958e-003 5.986047e-003 -1.856980e-003 1.509723e-002 0 
0.515625 0.078125 0.015625 -7.490781e-003 5.907526e-003 -1.966173e-003 1.521417e-002 0 
0.546875 0.078125 0.015625 -7.741109e-003 5.695699e-003 -2.058014e-003 1.537557e-002 0 
0.578125 0.078125 0.015625 -7.626479e-003 5.364496e-003 -2.117842e-003 1.555840e-002 0 
0.609375 0.078125 0.015625 -7.144123e-003 4.931449e-003 -2.143896e-003 1.574470e-002 0 
0.640625 0.078125 0.015625 -6.325486e-003 4.430478e-003 -2.121382e-003 1.590843e-002 0 
0.671875 0.078125 0.015625 -5.246424e-003 3.906569e-003 -2.042818e-003 1.602619e-002 0 
0.703125 0.078125 0.015625 -4.011678e-003 3.404452e-003 -1.913621e-003 1.608313e-002 0 
0.734375 0.078125 0.015625 -2.737804e-003 2.964637e-003 -1.742486e-003 1.607264e-002 0 
0.765625 0.078125 0.015625 -1.540882e-003 2.614959e-003 -1.544061e-003 1.599805e-002 0 
0.796875 0.078125 0.015625 -5.198814e-004 2.366980e-003 -1.334596e-003 1.587064e-002 0 
0.828125 0.078125 0.015625 2.528394e-004 2.217209e-003 -1.127321e-003 1.570709e-002 0 
0.859375 0.078125 0.015625 7.370280e-004 2.141936e-003 -9.312648e-004 1.552691e-002 0 
0.890625 0.078125 0.015625 9.258976e-004 2.094460e-003 -7.466413e-004 1.535006e-002 0 
0.921875 0.078125 0.015625 8.436367e-004 1.990998e-003 -5.644474e-004 1.519526e-002 0 
0.953125 0.078125 0.015625 5.487752e-004 1.684270e-003 -3.656518e-004 1.508171e-002 0 
0.984375 0.078125 0.015625 1.789445e-004 9.048602e-004 -1.305884e-004 1.503347e-002 0 
0.015625 0.109375 0.015625 -6.157906e-005 1.007509e-003 -3.076380e-004 1.727252e-002 0 
0.046875 0.109375 0.015625 3.348203e-005 2.205423e-003 -9.058795e-004 1.735202e-002 0 
0.078125 0.109375 0.015625 4.875546e-004 3.012130e-003 -1.297340e-003 1.739333e-002 0 
0.109375 0.109375 0.015625 1.089652e-003 3.673590e-003 -1.503057e-003 1.733708e-002 0 
0.140625 0.109375 0.015625 1.596822e-003 4.324141e-003 -1.579380e-003 1.717158e-002 0 
0.171875 0.109375 0.015625 1.833198e-003 5.021696e-003 -1.583178e-003 1.691294e-002 0 
0.203125 0.109375 0.015625 1.708210e-003 5.776230e-003 -1.562996e-003 1.658984e-002 0 
0.234375 0.109375 0.015625 1.204125e-003 6.572356e-003 -1.548967e-003 1.623316e-002 0 
0.265625 0.109375 0.015625 3.534877e-004 7.385277e-003 -1.558137e-003 1.587030e-002 0 
0.296875 0.109375 0.015625 -7.831377e-004 8.187662e-003 -1.594753e-003 1.552436e-002 0 
0.328125 0.109375 0.015625 -2.131906e-003 8.948077e-003 -1.658100e-003 1.521402e-002 0 
0.359375 0.109375 0.015625 -3.608234e-003 9.626201e-003 -1.743219e-003 1.495440e-002 0 
0.390625 0.109375 0.015625 -5.121757e-003 1.018435e-002 -1.840927e-003 1.475661e-002 0 
0.421875 0.109375 0.015625 -6.580928e-003 1.058790e-002 -1.943018e-003 1.462835e-002 0 
0.453125 0.109375 0.015625 -7.897155e-003 1.080980e-002 -2.039199e-003 1.457365e-002 0 
0.484375 0.109375 0.015625 -8.981463e-003 1.081725e-002 -2.132548e-003 1.459441e-002 0 
0.515625 0.109375 0.015625 -9.751730e-003 1.059921e-002 -2.213083e-003 1.468489e-002 0 
0.546875 0.109375 0.015625 -1.014102e-002 1.016574e-002 -2.284825e-003 1.483598e-002 0 
0.578125 0.109375 0.015625 -1.010779e-002 9.534590e-003 -2.327312e-003 1.502564e-002 0 
0.609375 0.109375 0.015625 -9.640647e-003 8.749686e-003 -2.348769e-003 1.523589e-002 0 
0.640625 0.109375 0.015625 -8.762519e-003 7.858817e-003 -2.329289e-003 1.543957e-002 0 
0.671875 0.109375 0.015625 -7.547623e-003 6.931830e-003 -2.254065e-003 1.560740e-002 0 
0.703125 0.109375 0.015625 -6.102888e-003 6.040468e-003 -2.130252e-003 1.572071e-002 0 
0.734375 0.109375 0.015625 -4.553588e-003 5.253511e-003 -1.961703e-003 1.576644e-002 0 
0.765625 0.109375 0.015625 -3.035032e-003 4.620079e-003 -1.761220e-003 1.574249e-002 0 
0.796875 0.109375 0.015625 -1.671505e-003 4.160578e-003 -1.543367e-003 1.565573e-002 0 
0.828125 0.109375 0.015625 -5.626590e-004 3.868099e-003 -1.320769e-003 1.552001e-002 0 
0.859375 0.109375 0.015625 2.265051e-004 3.699954e-003 -1.102904e-003 1.535396e-002 0 
0.890625 0.109375 0.015625 6.676842e-004 3.576527e-003 -8.893225e-004 1.517773e-002 0 
0.921875 0.109375 0.015625 7.643655e-004 3.363961e-003 -6.690383e-004 1.501237e-002 0 
0.953125 0.109375 0.015625 5.591327e-004 2.833875e-003 -4.233358e-004 1.488184e-002 0 
0.984375 0.109375 0.015625 1.947007e-004 1.548413e-003 -1.393189e-004 1.482031e-002 0 
0.015625 0.140625 0.015625 -1.029050e-004 1.862686e-003 -3.830552e-004 1.710419e-002 0 
0.046875 0.140625 0.015625 -5.633986e-005 3.918245e-003 -1.113054e-003 1.720188e-002 0 
0.078125 0.140625 0.015625 4.213428e-004 5.275548e-003 -1.591724e-003 1.726099e-002 0 
0.109375 0.140625 0.015625 1.098296e-003 6.363005e-003 -1.839765e-003 1.720458e-002 0 
0.140625 0.140625 0.015625 1.682149e-003 7.387813e-003 -1.921912e-003 1.701419e-002 0 
0.171875 0.140625 0.015625 1.956536e-003 8.439508e-003 -1.907778e-003 1.670754e-002 0 
0.203125 0.140625 0.015625 1.812110e-003 9.540356e-003 -1.858573e-003 1.631764e-002 0 
0.234375 0.140625 0.015625 1.230906e-003 1.067691e-002 -1.812852e-003 1.588142e-002 0 
0.265625 0.140625 0.015625 2.509352e-004 1.182144e-002 -1.790152e-003 1.543108e-002 0 
0.296875 0.140625 0.015625 -1.056814e-003 1.292958e-002 -1.790669e-003 1.499088e-002 0 
0.328125 0.140625 0.015625 -2.607507e-003 1.395346e-002 -1.804316e-003 1.458083e-002 0 
0.359375 0.140625 0.015625 -4.311619e-003 1.484146e-002 -1.834557e-003 1.422169e-002 0 
0.390625 0.140625 0.015625 -6.076516e-003 1.554446e-002 -1.878230e-003 1.392950e-002 0 
0.421875 0.140625 0.015625 -7.806509e-003 1.601366e-002 -1.934516e-003 1.371767e-002 0 
0.453125 0.140625 0.015625 -9.400902e-003 1.620398e-002 -1.992577e-003 1.359516e-002 0 
0.484375 0.140625 0.015625 -1.076099e-002 1.607973e-002 -2.047941e-003 1.356652e-002 0 
0.515625 0.140625 0.015625 -1.179775e-002 1.563730e-002 -2.099973e-003 1.363012e-002 0 
0.546875 0.140625 0.015625 -1.242842e-002 1.489839e-002 -2.152898e-003 1.377803e-002 0 
0.578125 0.140625 0.015625 -1.259606e-002 1.389042e-002 -2.189032e-003 1.399450e-002 0 
0.609375 0.140625 0.015625 -1.227331e-002 1.268702e-002 -2.217926e-003 1.425419e-002 0 
0.640625 0.140625 0.015625 -1.146436e-002 1.135177e-002 -2.221377e-003 1.453202e-002 0 
0.671875 0.140625 0.015625 -1.022395e-002 9.969492e-003 -2.181193e-003 1.479307e-002 0 
0.703125 0.140625 0.015625 -8.644263e-003 8.642357e-003 -2.098453e-003 1.500953e-002 0 
0.734375 0.140625 0.015625 -6.854509e-003 7.471123e-003 -1.968143e-003 1.515787e-002 0 
0.765625 0.140625 0.015625 -5.010536e-003 6.529644e-003 -1.798634e-003 1.522688e-002 0 
0.796875 0.140625 0.015625 -3.267520e-003 5.850163e-003 -1.602464e-003 1.521716e-002 0 
0.828125 0.140625 0.015625 -1.760018e-003 5.420300e-003 -1.391528e-003 1.513887e-002 0 
0.859375 0.140625 0.015625 -5.885023e-004 5.175819e-003 -1.173542e-003 1.500887e-002 0 
0.890625 0.140625 0.015625 1.856112e-004 5.000470e-003 -9.493314e-004 1.484868e-002 0 
0.921875 0.140625 0.015625 5.388053e-004 4.706746e-003 -7.089113e-004 1.468289e-002 0 
0.953125 0.140625 0.015625 4.935573e-004 3.978736e-003 -4.358802e-004 1.454167e-002 0 
0.984375 0.140625 0.015625 1.888218e-004 2.199838e-003 -1.285832e-004 1.446832e-002 0 
0.015625 0.171875 0.015625 -1.259931e-004 2.928945e-003 -4.543069e-004 1.676780e-002 0 
0.046875 0.171875 0.015625 -8.491907e-005 6.018106e-003 -1.303344e-003 1.687957e-002 0 
0.078125 0.171875 0.015625 4.646599e-004 8.010588e-003 -1.854041e-003 1.694460e-002 0 
0.109375 0.171875 0.015625 1.262332e-003 9.565773e-003 -2.126905e-003 1.686871e-002 0 
0.140625 0.171875 0.015625 1.965759e-003 1.098151e-002 -2.195167e-003 1.662848e-002 0 
0.171875 0.171875 0.015625 2.319084e-003 1.238592e-002 -2.142963e-003 1.624408e-002 0 
0.203125 0.171875 0.015625 2.194802e-003 1.381725e-002 -2.045277e-003 1.575526e-002 0 
0.234375 0.171875 0.015625 1.573393e-003 1.526541e-002 -1.946077e-003 1.520509e-002 0 
0.265625 0.171875 0.015625 4.986451e-004 1.669041e-002 -1.853661e-003 1.462660e-002 0 
0.296875 0.171875 0.015625 -9.497568e-004 1.803935e-002 -1.788087e-003 1.405472e-002 0 
0.328125 0.171875 0.015625 -2.678287e-003 1.925284e-002 -1.746842e-003 1.351630e-002 0 
0.359375 0.171875 0.015625 -4.597418e-003 2.026988e-002 -1.718843e-003 1.303203e-002 0 
0.390625 0.171875 0.015625 -6.612227e-003 2.102676e-002 -1.699384e-003 1.261932e-002 0 
0.421875 0.171875 0.015625 -8.631519e-003 2.147166e-002 -1.678876e-003 1.229996e-002 0 
0.453125 0.171875 0.015625 -1.055546e-002 2.154840e-002 -1.678112e-003 1.209315e-002 0 
0.484375 0.171875 0.015625 -1.227090e-002 2.122002e-002 -1.690550e-003 1.200864e-002 0 
0.515625 0.171875 0.015625 -1.367456e-002 2.049474e-002 -1.718838e-003 1.204868e-002 0 
0.546875 0.171875 0.015625 -1.466769e-002 1.939706e-002 -1.760585e-003 1.220781e-002 0 
0.578125 0.171875 0.015625 -1.516391e-002 1.797582e-002 -1.817690e-003 1.247305e-002 0 
0.609375 0.171875 0.015625 -1.511387e-002 1.632042e-002 -1.866941e-003 1.281241e-002 0 
0.640625 0.171875 0.015625 -1.449700e-002 1.452032e-002 -1.921516e-003 1.320092e-002 0 
0.671875 0.171875 0.015625 -1.332810e-002 1.266547e-002 -1.949750e-003 1.359921e-002 0 
0.703125 0.171875 0.015625 -1.167579e-002 1.088633e-002 -1.942534e-003 1.396640e-002 0 
0.734375 0.171875 0.015625 -9.665834e-003 9.314823e-003 -1.878246e-003 1.426426e-002 0 
0.765625 0.171875 0.015625 -7.474800e-003 8.057157e-003 -1.761189e-003 1.446893e-002 0 
0.796875 0.171875 0.015625 -5.296330e-003 7.164814e-003 -1.601353e-003 1.457173e-002 0 
0.828125 0.171875 0.015625 -3.314092e-003 6.622144e-003 -1.410882e-003 1.457818e-002 0 
0.859375 0.171875 0.015625 -1.675949e-003 6.342115e-003 -1.201842e-003 1.450470e-002 0 
0.890625 0.171875 0.015625 -4.854242e-004 6.168009e-003 -9.737584e-004 1.437413e-002 0 
0.921875 0.171875 0.015625 1.982229e-004 5.854490e-003 -7.201246e-004 1.421599e-002 0 
0.953125 0.171875 0.015625 3.733709e-004 4.995368e-003 -4.293615e-004 1.406808e-002 0 
0.984375 0.171875 0.015625 1.689468e-004 2.796395e-003 -1.102043e-004 1.398276e-002 0 
0.015625 0.203125 0.015625 -1.292244e-004 4.156471e-003 -5.180019e-004 1.622780e-002 0 
0.046875 0.203125 0.015625 -4.407428e-005 8.414197e-003 -1.474190e-003 1.635107e-002 0 
0.078125 0.203125 0.015625 6.382142e-004 1.109761e-002 -2.083406e-003 1.641049e-002 0 
0.109375 0.203125 0.015625 1.615030e-003 1.313343e-002 -2.364817e-003 1.629721e-002 0 
0.140625 0.203125 0.015625 2.489392e-003 1.492485e-002 -2.401897e-003 1.598326e-002 0 
0.171875 0.203125 0.015625 2.967302e-003 1.664555e-002 -2.294181e-003 1.549358e-002 0 
0.203125 0.203125 0.015625 2.903940e-003 1.835229e-002 -2.124610e-003 1.487481e-002 0 
0.234375 0.203125 0.015625 2.276283e-003 2.003693e-002 -1.941524e-003 1.417688e-002 0 
0.265625 0.203125 0.015625 1.138096e-003 2.165293e-002 -1.779845e-003 1.344573e-002 0 
0.296875 0.203125 0.015625 -4.244784e-004 2.314677e-002 -1.637375e-003 1.271700e-002 0 
0.328125 0.203125 0.015625 -2.319963e-003 2.445614e-002 -1.514402e-003 1.202191e-002 0 
0.359375 0.203125 0.015625 -4.455427e-003 2.550407e-002 -1.402811e-003 1.138551e-002 0 
0.390625 0.203125 0.015625 -6.743252e-003 2.622253e-002 -1.306293e-003 1.083914e-002 0 
0.421875 0.203125 0.015625 -9.092337e-003 2.656017e-002 -1.231349e-003 1.040603e-002 0 
0.453125 0.203125 0.015625 -1.139815e-002 2.645928e-002 -1.181285e-003 1.011260e-002 0 
0.484375 0.203125 0.015625 -1.354557e-002 2.588736e-002 -1.165393e-003 9.973873e-003 0 
0.515625 0.203125 0.015625 -1.541424e-002 2.485821e-002 -1.183682e-003 9.997698e-003 0 
0.546875 0.203125 0.015625 -1.688178e-002 2.339501e-002 -1.237636e-003 1.018225e-002 0 
0.578125 0.203125 0.015625 -1.783074e-002 2.156434e-002 -1.325376e-003 1.051275e-002 0 
0.609375 0.203125 0.015625 -1.817726e-002 1.946158e-002 -1.423197e-003 1.095988e-002 0 
0.640625 0.203125 0.015625 -1.786222e-002 1.719711e-002 -1.538198e-003 1.148629e-002 0 
0.671875 0.203125 0.015625 -1.686082e-002 1.487861e-002 -1.650763e-003 1.205600e-002 0 
0.703125 0.203125 0.015625 -1.520776e-002 1.264632e-002 -1.735460e-003 1.261381e-002 0 
0.734375 0.203125 0.015625 -1.300708e-002 1.066331e-002 -1.762882e-003 1.310606e-002 0 
0.765625 0.203125 0.015625 -1.044720e-002 9.077874e-003 -1.717792e-003 1.348955e-002 0 
0.796875 0.203125 0.015625 -7.770431e-003 7.971976e-003 -1.602777e-003 1.374101e-002 0 
0.828125 0.203125 0.015625 -5.223677e-003 7.337418e-003 -1.436411e-003 1.386057e-002 0 
0.859375 0.203125 0.015625 -3.021399e-003 7.069106e-003 -1.233547e-003 1.386197e-002 0 
0.890625 0.203125 0.015625 -1.324663e-003 6.963106e-003 -1.000200e-003 1.377241e-002 0 
0.921875 0.203125 0.015625 -2.350772e-004 6.712028e-003 -7.317855e-004 1.362736e-002 0 
0.953125 0.203125 0.015625 2.153643e-004 5.816371e-003 -4.228592e-004 1.347381e-002 0 
0.984375 0.203125 0.015625 1.410297e-004 3.308960e-003 -9.238279e-005 1.337495e-002 0 
0.015625 0.234375 0.015625 -1.132940e-004 5.486634e-003 -5.696437e-004 1.545955e-002 0 
0.046875 0.234375 0.015625 6.540111e-005 1.100066e-002 -1.618636e-003 1.559204e-002 0 
0.078125 0.234375 0.015625 9.409769e-004 1.440391e-002 -2.274398e-003 1.563705e-002 0 
0.109375 0.234375 0.015625 2.155520e-003 1.690951e-002 -2.551120e-003 1.547090e-002 0 
0.140625 0.234375 0.015625 3.254596e-003 1.903479e-002 -2.541624e-003 1.506312e-002 0 
0.171875 0.234375 0.015625 3.904227e-003 2.100565e-002 -2.359870e-003 1.444471e-002 0 
0.203125 0.234375 0.015625 3.938200e-003 2.289843e-002 -2.098182e-003 1.367152e-002 0 
0.234375 0.234375 0.015625 3.331406e-003 2.471595e-002 -1.826383e-003 1.280581e-002 0 
0.265625 0.234375 0.015625 2.146766e-003 2.642100e-002 -1.576499e-003 1.190138e-002 0 
0.296875 0.234375 0.015625 4.795720e-004 2.795591e-002 -1.353722e-003 1.100064e-002 0 
0.328125 0.234375 0.015625 -1.574924e-003 2.925212e-002 -1.149642e-003 1.013806e-002 0 
0.359375 0.234375 0.015625 -3.931365e-003 3.023179e-002 -9.649267e-004 9.347471e-003 0 
0.390625 0.234375 0.015625 -6.508495e-003 3.083863e-002 -8.048160e-004 8.661990e-003 0 
0.421875 0.234375 0.015625 -9.217294e-003 3.102179e-002 -6.773720e-004 8.113043e-003 0 
0.453125 0.234375 0.015625 -1.195108e-002 3.072207e-002 -5.947991e-004 7.729837e-003 0 
0.484375 0.234375 0.015625 -1.458947e-002 2.991679e-002 -5.649374e-004 7.538104e-003 0 
0.515625 0.234375 0.015625 -1.700297e-002 2.860900e-002 -5.840367e-004 7.547274e-003 0 
0.546875 0.234375 0.015625 -1.904137e-002 2.681920e-002 -6.636878e-004 7.762200e-003 0 
0.578125 0.234375 0.015625 -2.055314e-002 2.461559e-002 -7.880101e-004 8.167234e-003 0 
0.609375 0.234375 0.015625 -2.140586e-002 2.209658e-002 -9.504223e-004 8.732808e-003 0 
0.640625 0.234375 0.015625 -2.150468e-002 1.937692e-002 -1.119200e-003 9.418875e-003 0 
0.671875 0.234375 0.015625 -2.078144e-002 1.660517e-002 -1.322847e-003 1.017997e-002 0 
0.703125 0.234375 0.015625 -1.921736e-002 1.391769e-002 -1.505997e-003 1.095883e-002 0 
0.734375 0.234375 0.015625 -1.688760e-002 1.150421e-002 -1.638362e-003 1.168403e-002 0 
0.765625 0.234375 0.015625 -1.396510e-002 9.559308e-003 -1.685661e-003 1.229255e-002 0 
0.796875 0.234375 0.015625 -1.073258e-002 8.220647e-003 -1.633160e-003 1.273503e-002 0 
0.828125 0.234375 0.015625 -7.522112e-003 7.498099e-003 -1.494223e-003 1.299887e-002 0 
0.859375 0.234375 0.015625 -4.642542e-003 7.283045e-003 -1.292284e-003 1.309575e-002 0 
0.890625 0.234375 0.015625 -2.335654e-003 7.317572e-003 -1.045998e-003 1.305806e-002 0 
0.921875 0.234375 0.015625 -7.563620e-004 7.226291e-003 -7.596238e-004 1.293057e-002 0 
0.953125 0.234375 0.015625 2.686514e-005 6.409779e-003 -4.270707e-004 1.277083e-002 0 
0.984375 0.234375 0.015625 1.083462e-004 3.729704e-003 -7.898447e-005 1.265559e-002 0 
0.015625 0.265625 0.015625 -7.992097e-005 6.854169e-003 -6.046779e-004 1.445071e-002 0 
0.046875 0.265625 0.015625 2.360446e-004 1.365977e-002 -1.728358e-003 1.459091e-002 0 
0.078125 0.265625 0.015625 1.358940e-003 1.778669e-002 -2.418984e-003 1.461449e-002 0 
0.109375 0.265625 0.015625 2.864606e-003 2.073211e-002 -2.681101e-003 1.438429e-002 0 
0.140625 0.265625 0.015625 4.235697e-003 2.313079e-002 -2.614940e-003 1.386856e-002 0 
0.171875 0.265625 0.015625 5.090482e-003 2.526141e-002 -2.339756e-003 1.310491e-002 0 
0.203125 0.265625 0.015625 5.243624e-003 2.723579e-002 -1.982430e-003 1.216648e-002 0 
0.234375 0.265625 0.015625 4.676598e-003 2.907909e-002 -1.619688e-003 1.112457e-002 0 
0.265625 0.265625 0.015625 3.462646e-003 3.076387e-002 -1.284853e-003 1.004168e-002 0 
0.296875 0.265625 0.015625 1.702738e-003 3.223732e-002 -9.821071e-004 8.965829e-003 0 
0.328125 0.265625 0.015625 -5.065561e-004 3.343269e-002 -7.127239e-004 7.937974e-003 0 
0.359375 0.265625 0.015625 -3.081561e-003 3.428382e-002 -4.738635e-004 6.995084e-003 0 
0.390625 0.265625 0.015625 -5.945681e-003 3.473668e-002 -2.652206e-004 6.172406e-003 0 
